id,image,title,date,location,beds,description,price,currency
1631150870,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e2/e2dfc515-5306-4f37-a9c5-67e9114d9a11?rule=kijijica-200-jpg,PROMOTION  | Bachelor Suite - Newly Renovated | Call today!,08/09/2022,Toronto,Bachelor/Studio,"Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free rent for October on Select suites Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free ... Incentives, Virtual Tours &amp; Incredible Suites! Call Today.",2009.0,$
1632214695,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/83/83007691-07ec-47b8-aed9-94538d49696f?rule=kijijica-200-jpg,2 Bed 2 Bath Yorkville/Annex w/ locker and parking,08/09/2022,Toronto,2,"LOCATION, LOCATION, LOCATION! 25th Floor, 2 bedroom 2 bath, over 700 square foot unit with balcony, parking space and locker. Bright, luxurious and modern unit with floor to ceiling windows and ...",3200.0,$
1631153131,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ec/ecdd5390-86fe-440b-8362-3600dbe87def?rule=kijijica-200-jpg,"0 Bedroom, 1 Bathroom Apartment for Rent - 470 Roncesvalles",08/09/2022,Toronto,Bachelor/Studio,Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free rent for October on Select suites Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free ...,1619.0,$
1631151164,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b2/b2b8ed01-0c6d-4f7f-b74b-665d4a48c949?rule=kijijica-200-jpg,1 Bedroom - Upper Beaches! Spacious Upgraded Suites! Call now!,08/09/2022,Toronto,1,"Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free rent for October on Select suites Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free ... FLASH SALE | Incredible Incentives, Virtual Tours &amp; Incredible Suites! Call Today!",2099.0,$
1631151146,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/20/20436cf5-cc3a-4274-9d2f-e18f3f344651?rule=kijijica-200-jpg,"PROMO! SAVE $2,400  Large 2 Bedroom+Den - Yonge/Wellesley - Call",08/09/2022,Toronto,2,"Incredible bachelor,1 and 2 bedroom apartments are available for rent now! Do not miss out on boutique living in the city! Live in the beating heart of the city, tucked away from the hustle and ... Incredible Incentives, Virtual Tours &amp; Incredible Suites! Call Today!",2539.0,$
1632028208,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7a/7a231a58-dfcc-4dc6-aaa9-680eab7974cb?rule=kijijica-200-jpg,Brand New Two Bedroom Condo,08/09/2022,Toronto,2,"Yonge and Eglinton. Brand New. Two-Bedroom Condo for rent. Never been lived in, spacious corner condo at Yonge and Eglinton (Roehampton Avenue) available October 1. Move in now and get the month of ...",3100.0,$
1632214261,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/05/0575479f-e7d6-426a-97f9-865bf95ec9f7?rule=kijijica-200-jpg,2 Bedroom condo rental - Yonge and Sheppard Direct Subway Access,08/09/2022,Toronto,1 + Den,"Luxury 1 + 1 (Den Can Be Used As 2nd Bedroom) Condo. Underground access to Subway line 1. 1 Parking Included. App Requirement: No pet, non-smoker, first and last, proof of income, credit check and ...",2500.0,$
1632214172,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/89887b2a-c87b-4ded-a870-8b3742c4e495?rule=kijijica-200-jpg,Scarborough Basement For Rent Near Kennedy Station ~,08/09/2022,Toronto,2,Full basement near Kennedy Station available for rent in Scarborough. - Tenant pays 30% of utilities - Low ceiling (5'5 in some spots) - Appliances included - AC and heating - Can provide 3 ...,1400.0,$
1631154418,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/02/02dd47ba-32b3-4416-baf7-4fa2d1686fa1?rule=kijijica-200-jpg,One Bedroom Suite  | Niagara West for Rent,Yesterday,City of Toronto,1,"Utilities Included Sewage Garbage Collection Building Features Elevators Fitness room Public transit Shopping nearby Parks nearby Schools nearby Near Clinics or Hospitals 24 Hour Concierge Service ... Luxury, Pet Friendly Apartments in King West Toronto!",2409.0,$
1625244407,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/23/23ffbdbc-8799-4908-bbd9-7e731e733937?rule=kijijica-200-jpg,Beautiful Bachelor Apartment Available Downtown Toronto!,13/08/2022,City of Toronto,Bachelor/Studio,This building has a truly spectacular view! Large balconies with stunning views of the Toronto skyline. Perfect for entertaining. Most units have stainless steel appliances incl. over the range ... 2 storey one bedroom 2 large balconies stunning views of the Toronto TTC Transit close by newly constructed Perfect for entertaining All new stainless steel appliances incl. over the range dishwasher Stunning open riser staircase hardwood Downtown,1550.0,$
1624808036,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a5/a5cd4da8-66f9-412b-bfb1-aeecd31abba6?rule=kijijica-200-jpg,2 BED 1 BATH FOR RENT,05/09/2022,City of Toronto,2,SEPARATE ENTRANCE,2500.0,$
1631516773,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7b/7b8aedbf-d31f-4060-a454-39c3bd4295e9?rule=kijijica-200-jpg,2 BEDROOM  NOVEMBER 202 THE WEST MALL,03/09/2022,City of Toronto,2,"Large 2 Bedroom Apartment Available November at the best part of the West Mall. Clean, Well Maintained Building. Parking, Gas, Water, Storage Included, Hydro Extra",2450.0,$
1631153130,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4f/4f8bdbb3-ecd2-48ac-a47d-6d3a7cc1eadc?rule=kijijica-200-jpg,2 Bedroom Suite | Newly Renovated| FMR FREE Call Today!,31/08/2022,City of Toronto,2,"Beautiful, and newly renovated Bachelor, one and two bedroom suites available now! Do not miss out on calling 50 Driftwood your home, Ruby Heights, located in the North York district of Toronto, has ... Incredible Incentives, Virtual Tours &amp; Incredible Suites! Call Today!",2269.0,$
1632214108,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cc/cc439b45-799d-4919-9e30-2baed63bdbd0?rule=kijijica-200-jpg,Basement apartment,08/09/2022,Toronto,2,"Basement In High Desirable Community In Markham. Separate Enterance Ideal for a single individual or couple that are Working professionals 2 Bedrooms ,1 Washroom , Excellent Location For Transit ...",1700.0,$
1631223419,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/54/5445449f-e14c-4187-9d64-c30aa3a45f8f?rule=kijijica-200-jpg,2 Bedroom Apartments for Rent on Jackes Avenue,08/09/2022,Toronto,2,Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ... Ask About our Rental Incentive!,3384.0,$
1631223390,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/60/6066cf10-7cfd-466f-a3aa-32927ef332c4?rule=kijijica-200-jpg,3 Bedroom  Pent House Apartment for Rent on Jackes Avenue,08/09/2022,Toronto,3,Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ... Ask About our Rental Incentive!,8995.0,$
1631223372,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/02/02d7065f-7b8d-4139-8da7-2ae66fce2b8d?rule=kijijica-200-jpg,1 Bedroom Apartments for Rent on Jackes Avenue,08/09/2022,Toronto,1,Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ... Ask About our Rental Incentive!,2550.0,$
1631223376,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a0/a09352ae-b20e-4c82-8b05-9629a54bdd00?rule=kijijica-200-jpg,Jr 1 Bedroom Apartments for Rent on Jackes Avenue,08/09/2022,Toronto,1,Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ... Ask About our Rental Incentive!,2050.0,$
1632213854,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5a/5a5b5706-2156-4e5d-aa76-3d0da14abb25?rule=kijijica-200-jpg,High level yonge and sheppard 1 bedroom condo rental,08/09/2022,Toronto,1,"Luxury 1 bedroom high floor unit. 9' ceiling. Conveniently located just steps from Sheppard and Yonge. S/S Appliances. 1 Parking spot and 1 locker. App Requirement: No pet, non-smoker, first and ...",2300.0,$
1624113950,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/25/25a94245-15e5-4d77-97a5-e0d0ec2401da?rule=kijijica-200-jpg,1 Bedroom Apartments for Rent on Bathurst Street,08/09/2022,City of Toronto,1,"Join Us for Our In-person Open House Every Tuesday, from 4 pm - 6 pm. Call Now to Reserve Your Spot! With easy access to Hwy 401, these Bachelor, 1, and 2 Bedroom apartment rentals offer great access ... Join Us for Our In-person Open House Every Tuesday, from 4 pm - 6 pm. Call Now to Reserve Your Spot!",1932.0,$
1613949090,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b7/b7055f9f-39ec-486c-8aa4-44bf8a34b184?rule=kijijica-200-jpg,2 Bedroom Apartments for Rent on Bathurst Street,08/09/2022,Toronto,2,"Join Us for Our In-person Open House Every Wednesday & Friday, from 4pm to 6pm. Call Now to Reserve Your Spot! Experience the charm of this historic three-story Toronto apartment building with a ... 1 Month FREE on 13 Month Lease",2399.0,$
1605741125,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bb/bb2d42e9-ce34-43b0-bdb6-cae3a36a77ab?rule=kijijica-200-jpg,1 Bedroom Apartments for Rent in Toronto,08/09/2022,Toronto,1,"***Join us for our Open House Every Wednesday From 4:00 pm - 6:00pm*** *Enjoy a $500 Gift Card Conditions May Apply. Contact us for Details.* Ideally situated just off HWY 401, this great location is ... Ask About our Rental Incentive!",1874.0,$
1605741112,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f6/f64cda22-a45e-47ea-8021-44973dc51142?rule=kijijica-200-jpg,2 Bedroom Apartments for Rent in Toronto,08/09/2022,Toronto,2,"***Join us for our Open House Every Wednesday From 4:00 pm - 6:00pm*** *Enjoy a $500 Gift Card Conditions May Apply. Contact us for Details.* Ideally situated just off HWY 401, this great location is ... Ask About our Rental Incentive!",2332.0,$
1631468694,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/62/626ec0f5-df2a-4fe4-ab9c-d01ee35e081b?rule=kijijica-200-jpg,"2 Bedroom Apartments for Rent on Bathurst Street, North York",08/09/2022,Toronto,2,Key Features Professionally Managed by Landlord Property and Rental Management Inc. Newly Renovated Functional floorplan Hardwood Flooring throughout Galley-style kitchen with fridge and stove Nicely ... Apartments in Toronto for Rent!,2170.0,$
1605740974,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0f/0fe52d75-69c7-4e48-90fa-a44b264ae63c?rule=kijijica-200-jpg,1 Bedroom Apartments for Rent in Toronto,08/09/2022,Toronto,1,"*Join Us for Our Open House Every Wednesday from 4:00-6:00 pm* Ideally situated just off HWY 401, this great location is surrounded by Clanton and Earl Bales Parks. It is the perfect rental in North ... Ask About our Rental Incentive!",1842.0,$
1631468591,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/31/3112e855-2952-4f8a-ad64-c88b3805e0b3?rule=kijijica-200-jpg,"1 Bedroom Apartments for Rent on Bathurst Street, North York",08/09/2022,Toronto,1,Key Features Professionally Managed by Landlord Property and Rental Management Inc. Newly Renovated Functional floorplan Hardwood Flooring throughout Galley-style kitchen with fridge and stove Nicely ... Apartments in Toronto for Rent!,1850.0,$
1505829302,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d3/d3934cb3-30e3-41f8-ae25-98cb97664587?rule=kijijica-200-jpg,1 Bedroom ~ Pape Ave. & Cosburn Ave.,08/09/2022,City of Toronto,1,"80 Cosburn Ave., Toronto Cosburn Ave. & Pape Ave. Monthly rent: $2475 Utilities: Heat and water included, hydro extra Parking from: $90 per month/outdoor Suite Features: Upgraded kitchen with new ...",2475.0,$
1632213510,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/dd/ddaa7141-2d76-48e0-97d7-dfb58f71d7fa?rule=kijijica-200-jpg,Bright & Beautiful 600 sq. ft studio apartment in Griffintown,08/09/2022,Old Toronto,Bachelor/Studio,"Bright & Beautiful 600 sq. ft studio apartment in the heart of Griffintown, Montreal! Steps away from Peel St, 5-min walk to Old Montreal and surrounded by an unbeatable restaurant scene, cafes and ...",1550.0,$
1632213407,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/00/0042c469-14a1-47f5-9993-b1ac578b6705?rule=kijijica-200-jpg,"Luxury, New 3 Bedroom home Mineola/Lakeview (Cawthra/Lakeshore)!",08/09/2022,Toronto,3 + Den,"Townhome plus flex-space and a private Rooftop Terrace in Mineola East, Mississauga (Cawthra and Lakeshore)! No maintenance required (no cutting the grass or shoveling the driveway - 2 underground ...",3950.0,$
1622782068,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/36/36493f8e-03b7-4fc7-92f5-558460e7c76b?rule=kijijica-200-jpg,2 bdrm + terrace  PH Wellington St,08/09/2022,City of Toronto,2,"2 bdrm, 1 bath- 858 sq ft, corner suite with a wrap around terrace ( 702 sq ft) east and south views stainless appliances, white high gloss cabinets, quartz countertops ensuite frontloading ...",3775.0,$
1505825422,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/de/de5f13fd-0ff4-4ed3-bca8-01a8d7de5764?rule=kijijica-200-jpg,2 Bedroom Apartments - Eglinton & Victoria Park,08/09/2022,City of Toronto,2,"Summer Special - Inquire about our A/C* promotion *until supplies last Tours available in-person or via Skype, Whatsapp, or Facetime. Book yours today! To view this unit from the comfort of your own ... Oxford Residential - Goldengate - Beautiful Apartments for rent in Toronto on Eglinton Ave East and Victoria Park",2345.0,$
1505825404,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fe/fe6adc64-5340-4fbc-8d7e-36ec09668365?rule=kijijica-200-jpg,One Bedroom Apartments on Eglinton Ave East and Victoria Park,08/09/2022,City of Toronto,1,"Summer Special - Inquire about our A/C* promotion *until supplies last Tours available in-person or via Skype, Whatsapp, or Facetime. Book yours today! To view this unit from the comfort of your own ... Oxford Residential - Goldengate - Beautiful Apartments for rent in Toronto on Eglinton Ave East and Victoria Park",1675.0,$
1632035538,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f1/f1ce80a2-49cc-4ff7-a122-38da49a5dc13?rule=kijijica-200-jpg,Yonge and Eglinton One Bedroom plus Den,08/09/2022,Toronto,1 + Den,"Yonge and Eglinton. Brand New. One Bedroom plus Den. Never been lived in, fabulous spacious condo at Yonge and Eglinton (Roehampton Avenue) available October 1. Move in now and get the month of ...",2700.0,$
1632194690,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e6/e69a8eb1-5449-4782-ab43-394e6b794316?rule=kijijica-200-jpg,Beautiful 1 BR /1 Bath @ Dufferin & Eglinton,08/09/2022,Toronto,1,"Bright & Spacious 1 Bed, 1 Bath @ Eglinton/Dufferin! Recently Renovated. Thousands Spent. Premium & Modern Finishes Throughout. Stunning Kitchen Featuring Marble Backsplash, Centre Island W/ Deep ...",2199.0,$
1632195172,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/57/575b4842-21ac-4e0e-922c-a732afef47a9?rule=kijijica-200-jpg,Fabulous 1 Bed/ 1 Bath @ Dufferin & Eglinton,08/09/2022,Toronto,1,"Recently Renovated. Brand New. Stunning 1 Bed, 1 Bath @ Dufferin/Eglinton W/ Private Backyard Deck. Premium & Modern Finishes Throughout. Open Concept Floorplan W/ Optimal Layout. Luxurious Kitchen ...",2250.0,$
1632196686,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c0/c0ccb741-1442-4017-9ac4-cbc1ceb877b1?rule=kijijica-200-jpg,Stunning 2 Bed/ 1 Bath @ Dufferin & Eglinton,08/09/2022,Toronto,2,"One-Of-A-Kind Stunning & Spacious 2 Bed, 1 Bath Bsmt Apartment @ Dufferin/Eglinton. Brand New. Recently Renovated. Premium & Modern Finishes Throughout. Combined Living/Dining Space Featuring Gas ...",2399.0,$
1630407999,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ee/ee94b69c-b9b9-4b06-85e9-e23467754a19?rule=kijijica-200-jpg,Luxury Two Bedroom Apartment in Bloor West - Swansea,08/09/2022,Toronto,2,"Gorgeous, renovated luxury apartment in prime Swansea location! Stunning kitchen features extra-depth quartz counters, stainless appliances (including dishwasher and built-in venting microwave) and ...",2695.0,$
1628633887,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c7/c706a120-837b-4016-bff9-df04f15cad4e?rule=kijijica-200-jpg,Spacious and bright newly renovated 2 bedroom basement apartment,08/09/2022,City of Toronto,2,Spacious and bright newly renovated 2 bedroom basement apartment in Etobicoke. Spacious and bright newly renovated 2 bedroom basement apartment of a detached house on a large lot in a sought after ...,2250.0,$
1628633918,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e5/e5204103-3784-4931-878b-dd64d63d7132?rule=kijijica-200-jpg,25 The Esplanade,08/09/2022,City of Toronto,2,"Amazing Downtown Condo!!!Amazing condo. Bright, south facing 2 bed, 2 washrooms with lake views and 1104 sq. ft. of living space in the highly coveted Esplanade. Walking distance to Union Station, St ...",3500.0,$
1632210757,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1d79a528-659e-40bb-8f35-dda26f6a4b34?rule=kijijica-200-jpg,Available NOW: Distillery 2bdr/2bth at 21 Lawren Harris Square,08/09/2022,Toronto,2,"Distillery District 700 Sq Ft. The Best Layout In The Building. The Only Exposure With Privacy And Ambience Of Unobstructed View. Den Can Double As A Bedroom, Or Office Space Or Extend Your Living ...",3000.0,$
1632209198,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/93/93d4e144-8d9c-4bd6-a34d-45f7e64bbd55?rule=kijijica-200-jpg,379 Bedford Park Avenue,08/09/2022,Toronto,4 + Den,"Live In Elegance In This Stunning Executive Home Located In Prestigious Bedford Park. Conveniently Situated At Lawrence & Avenue. Approx. 2,886 Sq.Ft. + Bsmt On A Fantastic Lot. A Great Family Home ...",6250.0,$
1632208651,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9c/9c01cafe-f597-46d7-8139-d2f1efb033d7?rule=kijijica-200-jpg,Gorgeous 1 bedroom apt steps to keelesdale subway station,08/09/2022,City of Toronto,1,"Located in the Keelesdale neighbourhood, this is a boutique, 6 unit Toronto apartment building. Ideal for a professional working couple. Apts include two separate entrances front and back. Steps to ...",2000.0,$
1631795466,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7b/7b4b7d82-82c8-4465-9ade-d262d531ce01?rule=kijijica-200-jpg,Annex basement apartment 2 bedroom,08/09/2022,Toronto,2,Lovely renovated two bedroom available October 1st. Utilities included in rent as is high speed internet Laundry on site Side entrance Possibility for street parking with permit Many windows and lots ...,2050.0,$
1572085918,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a2/a21e5021-5d2a-4a8f-97e9-73b57f8037b9?rule=kijijica-200-jpg,Parkdale 1 Bedroom Apartment for Rent - 146 Jameson Avenue,08/09/2022,Toronto,1,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1849.0,$
1566394136,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/25/2575339f-5860-479a-b81a-e736d0c54be9?rule=kijijica-200-jpg,Parkdale 1 Bedroom Apartment for Rent - 140 Jameson Avenue,08/09/2022,City of Toronto,1,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1899.0,$
1518505263,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ae/aebd8380-1159-48cb-921d-1160e700104e?rule=kijijica-200-jpg,Parkdale Bachelor Apartment for Rent - 140 Jameson Avenue,08/09/2022,City of Toronto,Bachelor/Studio,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1549.0,$
1623976231,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5c/5ce5c95b-305b-4e86-ac42-5d5ed793c05f?rule=kijijica-200-jpg,Parkdale Bachelor Apartment for Rent - 90 Jameson Avenue,08/09/2022,City of Toronto,Bachelor/Studio,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1599.0,$
1627659179,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/da/da4068a5-4a11-4436-ae91-a7a49725b8a7?rule=kijijica-200-jpg,Parkdale 2 Bedroom Apartment for Rent - 90 Jameson Avenue,08/09/2022,City of Toronto,2,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,2349.0,$
1623099496,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fa/fa61647a-e8f1-43cf-9f59-c4dc46aac913?rule=kijijica-200-jpg,Jameson and Lakeshore Parkdale 1 Bedroom Apartment for Rent - 90,08/09/2022,City of Toronto,1,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1949.0,$
1568954847,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fe/fed6b310-8aa6-4627-9fc0-2190e4a49ca2?rule=kijijica-200-jpg,Scarborough 1 Bedroom Apartment for Rent - 45 Greenbrae Circuit,08/09/2022,City of Toronto,1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (416) 439-2567Virtual Open House: View our units by clicking ...",1988.0,$
1632206811,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0a/0a9e0fdc-f4da-4833-8184-734e3a93d97c?rule=kijijica-200-jpg,Junior One Bedroom in Parkdale,08/09/2022,Toronto,1,"Located on the ground floor in a quiet house. Recently renovated, close to downtown. The unit is currently furnished. Please call, email or text for more information or if you would like to see the ...",1800.0,$
1632206603,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/16/16483eb6-6e89-43e6-a6ce-a82141a6d521?rule=kijijica-200-jpg,House for Rent,08/09/2022,Toronto,3,Prime Scarborough Location. Gorgeous Two Story 3 Bedrooms Semi Detached House for Rent On Very Quiet Court Near Rouge Beach. West Rough Area At Port Union Rd./Lawrence Ave. E. Area. Walking Distance ...,3150.0,$
1631091081,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1e/1efa3ff7-f9cb-4434-a85a-0fb6af9b9bff?rule=kijijica-200-jpg,1 Bedroom  - Upper Canada Court - 110/140/160 Erskine,08/09/2022,Toronto,1,"Upper Canada Apartments offers you access to restaurants, shopping, theatres, schools, and much more! One-Bedroom available October and November Monthly rent from $1,620 - $1,775 plus electricity. ... Close to Yonge & Eglinton!",1620.0,$
1632091058,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/64/647768cf-cfb8-42ab-a5fe-e1966c1ed5b0?rule=kijijica-200-jpg,Stunning Brand New 2 Bed 2 Bath unit with CN tower and lake view,08/09/2022,City of Toronto,2,"Stunning city, CN tower and water views!! Never lived in, 2 bedroom 2 bathroom condo with parking in the brand new Mirabella Condo Development. Top of the line finishes and appliances throughout. ...",3100.0,$
1631154237,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d3/d3445536-ed86-4daf-b1df-ecbd794cdfa9?rule=kijijica-200-jpg,Bachelor Suite  | Niagara West for Rent,Yesterday,City of Toronto,Bachelor/Studio,"Utilities Included Sewage Garbage Collection Building Features Elevators Fitness room Public transit Shopping nearby Parks nearby Schools nearby Near Clinics or Hospitals 24 Hour Concierge Service ... Luxury, Pet Friendly Apartments in King West Toronto!",2049.0,$
1631150870,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e2/e2dfc515-5306-4f37-a9c5-67e9114d9a11?rule=kijijica-200-jpg,PROMOTION  | Bachelor Suite - Newly Renovated | Call today!,08/09/2022,Toronto,Bachelor/Studio,"Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free rent for October on Select suites Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free ... Incentives, Virtual Tours &amp; Incredible Suites! Call Today.",2009.0,$
1631439129,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/40/40a1f372-c3bb-4506-a0a4-1f4678e2f576?rule=kijijica-200-jpg,2 bed 2 bath condo at Fort York available for October 1st,02/09/2022,City of Toronto,2,"Modern condo in beautiful Fort York in a very desirable area. Condo Features: Bright condo with South exposure (bright and sunny all day long) Modern Kitchen With Granite Counter Top, Island, ...",2950.0,$
1490918982,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e1/e1956a54-ddec-4de6-89b4-37740f4ca905?rule=kijijica-200-jpg,"SINGLE BEDROOMS IN SHARED STUDENT APARTMENTS, CLOSE TO RYERSON",06/09/2022,City of Toronto,5+,"Single rooms for rent in shared student apartments, classic Victorian style house located in the heart of downtown Toronto (Jarvis & Carlton) **Rental price ranges from $995 to $1,100 per room per ...",995.0,$
1631590806,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/56/56db1d8a-a397-456c-a03b-8592f38699d7?rule=kijijica-200-jpg,3 Bedroom - Pharmacy Place - Near Danforth & Victoria Park,08/09/2022,Toronto,3,Located only 10 minutes north of Lake Ontario and Ashbridges Bay Park. Only 20 minutes east of downtown Toronto on a major city bus route at the intersection of Pharmacy Ave. and Dolphin Drive. Three ...,2500.0,$
1505827060,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/28/2833083e-401f-45f6-9aef-ef4082b3d37a?rule=kijijica-200-jpg,1 Bedroom - 263/273/283 Pharmacy Ave,08/09/2022,Toronto,1,Located only 10 minutes north of Lake Ontario and Ashbridges Bay Park. Only 20 minutes east of downtown Toronto on a major city bus route at the intersection of Pharmacy Ave. and Dolphin Drive. One ...,1710.0,$
1632205513,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c6/c6c652ed-4db0-408b-a729-f174ecc99780?rule=kijijica-200-jpg,2 bedroom 2 bath Village Green rental,08/09/2022,City of Toronto,2,"***Property managers and rental agencies: Please do not contact. Renting strictly from owner*** 151 Village Green Square. 2 bedrooms and 2 full bathrooms, corner unit on the 14th floor available ...",2500.0,$
1632205283,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e7/e7baecaa-1b51-4977-a6ee-7462114144bf?rule=kijijica-200-jpg,"Full furnished bachelor apartment for rent ,Toronto, ON",08/09/2022,City of Toronto,Bachelor/Studio,"A very clean and beautiful full furnished bachelor apartment in 798 Richmond Street west, Toronto for rent",2200.0,$
1632205217,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c3/c3eace01-f645-4035-8c17-42cf8b43f4b9?rule=kijijica-200-jpg,One bedroom Condo Available immediately in Leslieville!!,08/09/2022,Toronto,1,"Incudes fridge / freezer, diswhasher, oven, microwave, washer/dryer, gas outlet for BBQ on balcony. Must have proof of employment, full credit report, landlord/professional references. Hydro extra, ...",2250.0,$
